sentence,intensity,sentiment
Today PAYTM is a big platform of digital money transaction.I'm sharing my personal viwes that why i'm using paytm.I'm using paytm before 2 years and it's interesting that there we can save our time quick transact anyone.There is lot's of advantage like CASHBACK OFFERS and an new feature of PAYTM PAYMENT BANK I like this feature so much where we can save our money and it's gives interest.And for my opinion it's easy to use there is have so simple features in it's app.So that was my opinion about paytm that's why i'm using paytm.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8000000119209291,Positive
but suddenly it stopped working..,-0.8000000119209291,Negative
"This is Sumanth, today I am going to review about SBI Bank (state bank of India)..",-0.30000001192092896,Negative
At this instant just I receive command my atm license from paytm.I am excited to depletion it.ThanksFlag This ReviewIrrelevantFakeJunk   Thank You!.,0.699999988079071,Positive
Hi friends !.,0.6000000238418579,Positive
So I hardly recommend to all of you for this bank and take all advantages of this bank..,-0.6000000238418579,Negative
We can use as many times no additional charges or fees!.,0.8999999761581421,Positive
are yaar ek dd k liye account khulwana padega kya.lol..,0.0,Positive
The person shower where the machine but the machine was down and she was reluctant to actually update the passbook by telling im busy..,-0.8000000119209291,Negative
I think paytm think on this matter-usefulness= paytm is very usefull app..,0.6000000238418579,Positive
"BOI has provide Net Banking, Phone Banking, Gold loan, home loan, credit card, debit, fixed deposit card etc.The BOI all staff & Bank manager is very cooperative.Customers service is also good..",0.8000000119209291,Positive
Take 5 days to complete the kyc....,-0.699999988079071,Negative
The one member of the staff were saying that you are not require it so don't start the net banking in your account.Then I will go at the manager of the bank  and I shared the problem..,-0.699999988079071,Negative
Also many times while paying money from paytm banks we get cashback..,-0.4000000059604645,Negative
The concept of Paytm payments bank is quite good which helps the indian users to do digital transaction in a matter minutes..,0.699999988079071,Positive
And also use for transfer money..,0.30000001192092896,Positive
This is my worst experience ever with any bank..,-0.8000000119209291,Negative
Had a very nice experience when I was in need of money urgently and I was not in a position to pay high interest rate.I have not visited bank for approval to my convenience bank representative asked me to arrange all the documents required and then he came to my place and collected all the document and signature where ever applicable and within 7 working days the amount was in my account..,0.5,Positive
We can see benefits from which I was experienced till now:From my experience I can say that it is fast and safe to use.There is need to carry any debit or credit card.We can easily transfer money to the bank within a fraction of second.We can easily  Upgrade Paytm wallet limit by submitting kyc details which is now available for all cities.We can get cashback in most of the stores while shopping.Apart from these there are little bit disadvantages in paytm:Only thing is worst customer support while cancelling the items.And internet is highly required all the time.Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.10000000149011612,Negative
"The every month have need to add the 10, 000 or 500 rupees ..",-0.10000000149011612,Negative
"Still havent got it, and whenever I ask the person, only 1 roted reply'Sir your application is processed..",-0.8000000119209291,Negative
Br..,0.10000000149011612,Positive
"I had applied for net banking a month and a half ago, and I got the transaction password and login password, but I didn't got the user ID, so I went up the bank and asked for it, so the guy said you will get it after few days, because of the secuirty policy..",-0.699999988079071,Negative
"Unacceptable.There's much else I could write that would make jaws drop, but don't want to have myself identified - implicitly or explicitly - since I'm genuinely concerned of reprisals..",-0.5,Negative
"SMS alerts help you to stay updated on your banking transactions.If u wish to activate or deactivate SMS alerts, you can..",0.6000000238418579,Positive
Standard Chartered Bank is a multinational financial services company headquartered in London..,0.10000000149011612,Positive
User interface is user friendly..,0.8999999761581421,Positive
"My father holds accounts in the London, Frankfurt and Ballard Estate(Mumbai) branches of this bank for the past 22 years.22 years!.",0.30000001192092896,Positive
Difficulties are running now too..,-0.5,Negative
My address got updated however I am shocked to see that I have been charged INR 135/- for change of address which is totally inappropriate and annoying..,-0.8000000119209291,Negative
This is too much time ..,-0.30000001192092896,Negative
I personly request you pls don't open a account in this bank pls.Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.6000000238418579,Negative
The work load is minimum..,-0.6000000238418579,Negative
The kotak mahindra bank launch its own app and really this aap is very useful.we are handled this aap easily.we transfer our money to others account fast and without any problem.this aap is good compare to icici bank aap.we paying bill or other phones or dish recharge urgently.kotak mahindra aap...Read More.,0.699999988079071,Positive
